,address,block,coordinates,cuisine_type,dining_category,feature,index,meal,name,phonenumber,price,rating,rating_atmosphere,rating_food,rating_service,rating_value,review_number,special_diets
0,"1 Jalan Anak Bukit Bukit Timah Plaza #B1-52C, Bukit Timah Plaza, Singapore 588996 Singapore",Anak Bukit,"1.33864,103.77854","Cafe, Asian, Malaysian","[u'Cafe, Asian, Malaysian']",,2445,,Tok Panjang Cafe,tel:+65 9273 7979,,4.5,,,,,6 reviews,
0,"40 Pasir Panjang Road Mapletree Business City 02-40 Mapletree Business City, Singapore 117383 Singapore",Pasir Panjang 2,"1.275465,103.80023","Bar, International, European, Asian, Pub","[u'$$ - $$$, Bar, International, European']","Reservations, Wheelchair Accessible, Table Service",2446,,Sque Kitchen & Alehouse,tel:+65 6262 5545,S$31 - S$50,4.0,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,11 reviews,
0,"68 Orchard Road Plaza Singapura #01-34C Plaza Singapura, Singapore 238839 Singapore",Museum,,"Mexican, Bar, Pub","[u'$$ - $$$, Mexican, Bar, Pub']","Outdoor Seating, Seating, Serves Alcohol, Reservations, Wheelchair Accessible, Table Service",2447,"Brunch, Lunch, Dinner",Muchos,tel:+65 6338 6001,,3.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,42 reviews,
0,"701 Yishun Avenue 5 Floor Chong Pang Green Ste A, Singapore 760701 Singapore",Yishun,"1.42998,103.82881","Seafood, Asian, Thai","[u'$$ - $$$, Seafood, Asian, Thai']","Seating, Table Service",2448,"Dinner, Lunch",Bei Sheng Seafood Restaurant,tel:+65 6756 4883,,4.0,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,15 reviews,
0,"17 Upper Boon Keng Road, Singapore 380017 Singapore",Boon Keng,"1.31504,103.87159",,[],,2449,"Breakfast, Lunch, Dinner",Upper Boon Keng Road Market & Food Centre,,,4.0,,,,,11 reviews,
0,"11 Cove Drive One15 Marina Club ONE°15 Marina Sentosa Cove, Singapore 098497 Singapore",Sentosa Island,"1.245985,103.84009","Chinese, Asian, Seafood","[u'$$ - $$$, Chinese, Asian, Seafood']","Reservations, Seating, Table Service, Wheelchair Accessible",2450,"Dinner, Lunch",Wok 15 Kitchen,tel:+65 6305 6908,,3.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,19 reviews,
0,"313 Orchard Road 313 @ Somerset #b3-39/40, Singapore 238895 Singapore",Somerset,"1.30089,103.83843","Chinese, Asian, Indonesian, Singaporean, Malaysian","[u'Chinese, Asian, Indonesian, Singaporean']",,2451,,Encik Tan,tel:+65 6779 8980,,4.0,,,,,11 reviews,
0,"230 Victoria Street Bugis Junction #B1-06A Bugis Junction, Singapore 188024 Singapore",Central Area/City Area,"1.299571,103.85568","Chinese, Asian","[u'$$ - $$$, Chinese, Asian']","Takeout, Seating, Table Service",2452,"Lunch, Dinner",Hong Guo,tel:+65 6884 4717,,4.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,19 reviews,
0,"275 Thomson Road Novena Regency #01-06 Novena Regency, Singapore 307645 Singapore",Moulmein,"1.321262,103.84179","European, American, Italian","[u'$$ - $$$, European, American, Italian']",,2453,"Dinner, Lunch",Masterpiece Bistro & Bar,tel:+65 6254 2566,S$6 - S$69,4.0,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,13 reviews,
0,"348 Bedok Road Bedok Market Place #02-30/31, Singapore 469560 Singapore",Bedok,"1.33148,103.94827",Seafood,[u'Seafood'],,2454,"Lunch, Dinner",Ah Hua Kelong @ Simpang,tel:+65 8569 5805,,4.5,,,,,8 reviews,
0,"442 Orchard Road Orchard Hotel Singapore, Singapore 238879 Singapore",Boulevard,"1.30787,103.82859","Mediterranean, Bar, Spanish, Grill","[u'$$ - $$$, Mediterranean, Bar, Spanish']",,2455,"Dinner, Lunch, After-hours, Drinks",Esmirada,tel:+65 6735 3476,S$21 - S$76,3.5,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,73 reviews,
0,"6 Eu Tong Sen Street The Central #03-84/103/104 The Central, Singapore 059817 Singapore",Central Area/City Area,"1.289276,103.84677","Chinese, Asian, Korean","[u'$$ - $$$, Chinese, Asian, Korean']","Reservations, Seating, Wheelchair Accessible, Table Service",2456,"Lunch, Dinner",Tae Woo Korean Restaurant,tel:+65 6224 8284,,3.5,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,25 reviews,
0,"56 Cairnhill Road The Light @ Cairnhill, Singapore 229667 Singapore",Central Area/City Area,"1.30618,103.83785",Japanese,"[u'$$ - $$$, Japanese']",,2457,"Lunch, Dinner",Eno-Oka Japanese Restaurant,tel:+65 6887 5527,,4.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,10 reviews,
0,"11 Laguna Golf Green Laguna National Golf & Country Club, Singapore 488047 Singapore",Tampines,"1.323889,103.96389","Singaporean, Japanese, Bar, International, Pub","[u'$$ - $$$, Singaporean, Japanese, Bar']",,2458,"Lunch, Dinner, Breakfast",The Nest,tel:+65 6248 1711,S$10 - S$22,4.0,,,,,19 reviews,
0,"177 River Valley Road Liang Court Liang Court Shopping Centre, Singapore 179030 Singapore",Central Area/City Area,"1.29208,103.84483",Japanese,"[u'$$ - $$$, Japanese']",,2459,"Lunch, Dinner",Pecori Japanese Egg Restaurant,tel:+65 9234 4930,,4.0,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,14 reviews,
0,"1 West Coast Drive #01-73 Newest NeWest, Singapore 128020 Singapore",Clementi,"1.31627,103.75739",,[],Reservations,2460,,Thrive Kitchen,tel:+65 6255 9030,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,9 reviews,
0,"337 Beach Road, Singapore 199565 Singapore",Central Area/City Area,"1.30141,103.86137",,[],,2461,,Good Old Days Bistro,tel:+65 8337 3343,,4.5,,,,,6 reviews,
0,"30 Bencoolen Street 30 Bencoolen, Singapore 189621 Singapore",Central Area/City Area,"1.2985,103.85038",,[],Reservations,2462,,Local Restaurant & Bar,tel:+65 6550 9516,,4.5,,,,,6 reviews,
0,"82 Amoy Street, Singapore 069901 Singapore", from Marina Bay,"1.280762,103.84698",,[],Reservations,2463,,Pujim BBQ,tel:+65 6224 1588,,4.5,,,,,7 reviews,
0,"40 Imbiah Road Sentosa - Images of Singapore, Singapore 099700 Singapore",Sentosa Island,"1.25403,103.81758",Asian,"[u'$$ - $$$, Asian, Halal']",,2464,"Lunch, Dinner",Taste of Singapore Sentosa,tel:+65 6279 3278,,3.5,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,29 reviews,Halal
0,"13 Purvis Street Hotel Nuve Heritage, Singapore 188592 Singapore",Central Area/City Area,"1.296453,103.85533","Cafe, Asian","[u'Cafe, Asian']","Reservations, Seating, Serves Alcohol",2465,"Lunch, Dinner",Yummo Chow,tel:+65 6873 1295,,3.5,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,50 reviews,
0,"39 Seah Street, Singapore 188395 Singapore",Central Area/City Area,"1.29594,103.85503","Sushi, Japanese, Fusion","[u'$$$$, Sushi, Japanese, Fusion']",,2466,"Lunch, Dinner",Shibuya Omakasei & Sushi Bar,tel:+65 6336 0191,S$35 - S$169,4.5,,,,,11 reviews,
0,"87 Frankel Avenue Frankel Estate, Singapore 458215 Singapore",Bedok,"1.31507,103.91918",Indian,[u'Indian'],Reservations,2467,,Roo's Gastrobar,,,5.0,,,,,5 reviews,
0,"Blk 3D River Valley Road #01-03 Shophouse Row, Clarke Quay, Singapore 179023 Singapore",Central Area/City Area,"1.289706,103.84613","American, Bar, Pub","[u'$$ - $$$, American, Bar, Pub']","Takeout, Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",2468,"Lunch, Dinner, After-hours, Drinks",Hooters,tel:+65 6332 1090,,3.0,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,500 reviews,
0,"Block 4 Changi Village #01-2078, Singapore 500004 Singapore",Changi,"1.38913,103.98747","Asian, Indian, Pakistani","[u'$$ - $$$, Asian, Indian, Pakistani']","Table Service, Reservations, Seating",2469,Dinner,Saanjha Chulah,tel:+65 6542 1074,,4.5,,,,,11 reviews,
0,"3 Temasek Boulevard #02-440 Suntec City Mall, Singapore 038983 Singapore", from Singapore Flyer,"1.29605,103.85865","Chinese, Thai","[u'$$ - $$$, Chinese, Thai']",Reservations,2470,,COCA Singapore - Suntec City,tel:+65 6259 7176,S$31 - S$80,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,11 reviews,
0,"304 Orchard Road #31-38 Lucky Plaza, Singapore 238863 Singapore",Boulevard,"1.30442,103.83403",,[],,2471,"Lunch, Dinner",Asian Foodmall,tel:+65 6735 0354,,4.5,,,,,8 reviews,
0,"271 Bukit Timah Road Balmoral Plaza #01-02 Balmoral Plaza, Singapore 259708 Singapore",Central Area/City Area,"1.316906,103.83553",Fast food,"[u'$, Fast food']","Takeout, Seating, Wheelchair Accessible",2472,"Dinner, Lunch",Waffletown,tel:+65 6836 6536,,3.5,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,19 reviews,
0,"73 Bukit Tinggi Road British Club The British Club, Singapore 289761 Singapore",Swiss Club,"1.345828,103.79248",British,[u'British'],Reservations,2473,"Drinks, Lunch, Dinner",Windsor Arms,tel:+65 6410 1234,,4.0,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,9 reviews,
0,"18 Marina Gardens Drive Gardens By the Bay Gardens by the Bay, Super Tree Dining Grove, Singapore 018953 Singapore",Central Area/City Area,"1.28208,103.86565",Pizza,"[u'$$ - $$$, Pizza']","Seating, Table Service",2474,Dinner,Case Verde,tel:+65 6604 7377,,4.0,,,,,13 reviews,
0,"1 Sengkang Square Compass One #01-24 Compass One, Singapore 545078 Singapore",Sengkang,"1.391806,103.89523","Asian, Singaporean","[u'$$ - $$$, Asian, Singaporean']",,2475,,Yole,tel:+65 6733 2500,,4.5,,,,,7 reviews,
0,"9 Raffles Boulevard #01-95 Millenia Walk, Singapore 039596 Singapore",Marina Centre,"1.293907,103.85975",,"[u'$$ - $$$, Hawaiian, Asian']",,2476,,Poke Doke,,,3.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,19 reviews,
0,"809 French Road Kitchener Complex Kitchener Complex #01-31, Singapore 200809 Singapore",Lavender,"1.30831,103.86231",,[u'$'],,2477,"Breakfast, Brunch, Lunch, Dinner",Burger King,tel:+65 6291 2372,,3.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,18 reviews,
0,"9 Bishan Place Junction 8 Shopping Centre Jct 8 Shopping Ctr, Singapore 579837 Singapore",Bishan,"1.35049,103.84873",,[u'$'],,2478,,Tori-q,tel:+65 6887 5795,,4.0,,,,,10 reviews,
0,"181 Orchard Road Orchard Central 11-03/04, Orchard Central, Singapore 238896 Singapore",Somerset,"1.300724,103.83961","Bar, Pub","[u'$$ - $$$, Bar, Pub']","Takeout, Seating, Wheelchair Accessible, Reservations",2479,"Lunch, Dinner",Bwb,tel:+65 6634 0423,,4.0,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_30,18 reviews,
0,"252 North Bridge Road Raffles City Shopping Centre Raffles City, Singapore 179103 Singapore",City Hall,"1.29383,103.85333",,[u'$$ - $$$'],,2480,"Lunch, Dinner",Coco Ichibanya,tel:+65 6251 4808,,3.5,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,14 reviews,
0,"80 Seletar Aerospace View General Aviation Centre #01-01 Maj Aviation Building, Singapore 797563 Singapore",Seletar,"1.41253,103.86836","Cafe, Asian, Singaporean, Bar","[u'$$ - $$$, Cafe, Asian, Singaporean']","Outdoor Seating, Seating, Serves Alcohol, Reservations, Wheelchair Accessible",2481,"Lunch, Dinner, Breakfast, Brunch",Soek Seng 1954 Bicycle Cafe,tel:+65 6659 6124,,3.5,,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,46 reviews,
0,"128 Tembeling Road, Singapore 423638 Singapore",Geylang East,"1.32784,103.93899","Chinese, Asian","[u'Chinese, Asian']","Takeout, Seating",2482,"Lunch, Dinner",Song Kee Fishball Noodle,tel:+65 9336 2745,,4.0,,,,,15 reviews,
0,"1 Tras Link Orchid Hotel Level 3 Orchid Hotel, Singapore 078867 Singapore",Outram,"1.27686,103.84387","Chinese, Asian","[u'$$ - $$$, Chinese, Asian']","Reservations, Seating, Wheelchair Accessible",2483,"Breakfast, Lunch, Dinner",Orchid Cafe,tel:+65 6818 6831,,3.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,25 reviews,
0,"62 Collyer Quay Oue Link OUE Link Bridge #02-11, Singapore 049325 Singapore",Marina Bay,"1.283726,103.85296","Mexican, American, Fast food, Healthy","[u'$, Mexican, American, Fast food']",,2484,"Drinks, Lunch, Dinner",Guacamole by Gastro Therapy Group,tel:+65 6509 8658,S$4 - S$12,4.5,,,,,7 reviews,
0,"Changhi Village road Changhi, Singapore Singapore",Changi,"1.38993,103.98863","Chinese, Seafood, Asian, Singaporean","[u'$$ - $$$, Chinese, Seafood, Asian']","Takeout, Reservations, Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",2485,"Dinner, Lunch",Tekong Seafood Rest.,,,3.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,32 reviews,
0,"68 Orchard Road Plaza Singapura #01-10 to 17 Plaza Singapura, Singapore 238839 Singapore",Museum,"1.30048,103.84491","Japanese, Asian","[u'$$ - $$$, Japanese, Asian']",,2486,,Cafe Muji,tel:+65 6264 5838,,3.5,,,,,15 reviews,
0,"Blk 106 Clementi Street 12 Sunset Way Estate Floor 01 Unit 58 60, Singapore 120106 Singapore",Clementi,"1.32198,103.7697","Asian, Korean","[u'Asian, Korean']",Reservations,2487,"Lunch, Dinner",HoHo Korean Restaurant,tel:+65 6250 3908,,4.0,,,,,12 reviews,
0,"200 Turf Club Road The Grandstand #01-31 The Grandstand, Singapore 287994 Singapore",Swiss Club,"1.33769,103.79361",Japanese,[u'Japanese'],"Reservations, Seating, Wheelchair Accessible, Table Service",2488,"Lunch, Dinner",Restaurant Hoshigaoka,tel:+65 6466 3716,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,15 reviews,
0,"122 Telok Ayer Street, Singapore 068591 Singapore",Outram,"1.282224,103.847755",Asian,"[u'$$ - $$$, Asian']","Reservations, Seating",2489,,Yakiniku-Oh,tel:+65 6336 3366,,4.0,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,22 reviews,
0,"14 Scotts Road Far East Plaza #05-100 Far East Plaza, Singapore 228213 Singapore",Central Area/City Area,"1.30691,103.83354",American,[u'American'],,2490,"Lunch, Dinner",Susan Chan Food,tel:+65 6733 5953,,4.5,,,,,7 reviews,
0,"60 Robertson Quay The Quayside #01-12 The Quayside, Singapore 238252 Singapore",Robertson Quay,"1.289922,103.839424",Japanese,[u'Japanese'],Reservations,2491,,Sandaime Mikoto,tel:+65 6235 5277,,4.0,,,,,9 reviews,
0,"401 Havelock Road Hotel Miramar 401 Havelock Road, Lobby Level 1, Singapore 169631 Singapore",Central Area/City Area,"1.28855,103.8374","Bar, International, Asian, Pub, Fusion, Singaporean","[u'$$ - $$$, Bar, International, Asian']","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Television, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards",2492,"Lunch, Dinner, After-hours, Drinks",The Brass Rail Lounge,tel:+65 6631 3025,,4.0,,,,,9 reviews,
0,"46D Boat Quay, Singapore 049835 Singapore",Central Area/City Area,"1.286772,103.8494","Indian, Asian","[u'$$ - $$$, Indian, Asian, Vegetarian Friendly']",,2493,Dinner,Our Village,tel:+65 6538 3058,,3.5,ui_bubble_rating bubble_50,ui_bubble_rating bubble_40,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,108 reviews,"Vegetarian Friendly, Vegan Options"
0,"176 Orchard Road The Centrepoint #B1-17/18/19, The Centrepoint, Singapore 238843 Singapore",Somerset,"1.30152,103.83962","Asian, Fusion, Chinese","[u'$$ - $$$, Asian, Fusion, Chinese']","Takeout, Parking Available, Highchairs Available, Accepts Mastercard, Accepts Visa, Delivery, Reservations, Seating, Wheelchair Accessible, Accepts Credit Cards, Table Service",2494,"Lunch, Dinner, Brunch",Roost,tel:+65 6909 0411,,4.0,,ui_bubble_rating bubble_45,ui_bubble_rating bubble_50,ui_bubble_rating bubble_45,12 reviews,
0,"#B2-10, Ngee Ann City Tower A, 391 Orchard Road, Food Village,, Singapore 238872 Singapore",Boulevard,"1.30254,103.83461","Japanese, Fast food","[u'$, Japanese, Fast food']",,2495,,Pepper Lunch,tel:+65 6835 7757,,4.0,,,,,10 reviews,
0,"1 Jurong West Central 2, #02-24/K5 Jurong Point Shopping Centre, Singapore 648886 Singapore",Jurong West,"1.34025,103.70656",,[],"Seating, Takeout, Reservations, Table Service",2496,"Lunch, Dinner, Brunch",Brio,tel:+65 6795 9606,,4.0,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,31 reviews,
0,"1 Scotts Road Shaw Centre #03-09 Shaw Center, Singapore 228208 Singapore", from Singapore Botanic Gardens,"1.30613,103.83189",,[],Reservations,2497,,Indigo Blue Kitchen,,,4.0,,,,,7 reviews,
0,"101 Thomson Road United Square #B1-04/05 United Square Shopping Mall, Singapore 307591 Singapore",Moulmein,"1.31696,103.84371","American, Deli","[u'$, American, Deli']",,2498,,Subway,tel:+65 6356 5248,,4.0,,,,,11 reviews,
0,"29/30 Duxton Rd, Singapore Singapore",Outram,"1.279922,103.847595","Japanese, Asian, Sushi","[u'$$ - $$$, Japanese, Asian, Sushi']","Reservations, Seating, Table Service",2499,"Lunch, Dinner",Raku Raku Japanese Dining,tel:+65 6224 5420,,3.5,,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,25 reviews,
0,"3 Temasek Boulevard # 01 Suntec City Mall 002, Singapore 038983 Singapore",Central Area/City Area,"1.29605,103.85865","Pizza, Italian","[u'$$ - $$$, Pizza, Italian']","Takeout, Reservations, Seating, Serves Alcohol",2500,"Breakfast, Lunch, Dinner",Skinny Pizza,tel:+65 6333 9774,,3.5,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,48 reviews,
0,"140 Upper Bukit Timah Road #01-04 Beauty World Plaza, Singapore 588176 Singapore",Anak Bukit,"1.341832,103.775856","Cafe, International","[u'Cafe, International']",,2501,,Shen & Co,,,4.0,,,,,9 reviews,
0,"1 Harbourfront Walk Vivo City #01-152/153/154, Vivo City, Singapore 098585 Singapore",Bukit Merah,"1.263353,103.821945","Italian, Wine Bar, Bar, European","[u'$$ - $$$, Italian, Wine Bar, Bar']",,2502,"Lunch, Dinner",Wine Connection Bistro VivoCity,tel:+65 6873 0490,S$7 - S$43,3.5,,ui_bubble_rating bubble_30,ui_bubble_rating bubble_30,ui_bubble_rating bubble_35,43 reviews,
0,"Changi Business Park Avenue 1 #01-21 Ue Bizhub East, Singapore 486017 Singapore",Changi,"1.33547,103.96344","Japanese, Sushi, Asian","[u'$$ - $$$, Japanese, Sushi, Asian']","Reservations, Seating, Serves Alcohol, Table Service",2503,"Lunch, Dinner",Mikawa Japanese Sake Bar & Restaurant,tel:+65 6444 1181,,4.0,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,ui_bubble_rating bubble_40,27 reviews,
0,"1 Yuan Ching Road #01-05 Superbowl Jurong 321 Clementi, Singapore 129905 Singapore",Taman Jurong,"1.32568,103.72448","Chinese, Asian","[u'$$ - $$$, Chinese, Asian']",Reservations,2504,"Dinner, Lunch",Sun Lok Noodles House,tel:+65 6564 5188,,4.0,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_35,ui_bubble_rating bubble_40,11 reviews,
0,"1 Pasir Ris Close E!Hub@Downtown East #02-104/105, E! hub Downtown East, Singapore 519599 Singapore",Pasir Ris,"1.378606,103.95501","Chinese, Asian","[u'Chinese, Asian']","Reservations, Seating, Wheelchair Accessible",2505,"Lunch, Dinner, Brunch",Streats,tel:+65 6584 4001,,4.0,,,,,18 reviews,
0,"3B River Valley Road #01-12 Clarke Quay, Singapore 179019 Singapore",Central Area/City Area,"1.290722,103.84564","Bar, European, Pub, Central European, German","[u'$$ - $$$, Bar, European, Pub']","Reservations, Outdoor Seating, Seating, Serves Alcohol, Full Bar, Table Service, Live Music",2506,"Dinner, After-hours",Paulaner Singapore Clarke Quay,tel:+65 6338 0480,S$35 - S$62,3.5,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_35,ui_bubble_rating bubble_30,113 reviews,
0,"1014 Upper Serangoon Road Tai Peng Gardens, Singapore 534752 Singapore",Lorong Ah Soo,"1.36267,103.88818","Chinese, Asian, Street Food, Singaporean","[u'Chinese, Asian, Street Food, Singaporean']",,2507,,First Street Teochew Fish Soup,,,4.5,,,,,7 reviews,
0,"1006 Upper Serangoon Road Tai Peng Gardens, Singapore 534744 Singapore",Kallang,"1.36243,103.88793",Chinese,[u'Chinese'],,2508,,Heng Long Teochew Porridge,,,4.0,,,,,10 reviews,
0,"180 Kitchener Road City Square Mall City Square Mall #B1-23, Singapore 208539 Singapore",Lavender,"1.31133,103.85661","Cafe, Asian, Singaporean","[u'Cafe, Asian, Singaporean']",,2509,,Kopi & Tarts,tel:+65 6203 7926,,4.0,,,,,12 reviews,
0,"147 Telok Ayer Street, Singapore 068606 Singapore",Outram,"1.28067,103.84774",Japanese,[u'Japanese'],Reservations,2510,"Lunch, Dinner",Hachi Tei,tel:+65 6535 2988,,4.5,,ui_bubble_rating bubble_40,ui_bubble_rating bubble_45,ui_bubble_rating bubble_40,9 reviews,
